trade_date,maturity,strike,option_type,market_price,underlying,r,q,order_book_id,volume,days_to_expiry,S0,api_iv,log_moneyness
2025-10-27,0.2219178082191781,4350.0,call,370.2,4716.0186,0.02,0.0,IO2601C4350,1.0,81,4716.0186,,
2025-10-27,0.2219178082191781,4350.0,put,52.4,4716.0186,0.02,0.0,IO2601P4350,30.0,81,4716.0186,,
2025-10-27,0.2219178082191781,4400.0,call,270.5,4716.0186,0.02,0.0,IO2601C4400,0.0,81,4716.0186,,
2025-10-27,0.2219178082191781,4400.0,put,63.0,4716.0186,0.02,0.0,IO2601P4400,20.0,81,4716.0186,,
2025-10-27,0.2219178082191781,4450.0,call,303.9,4716.0186,0.02,0.0,IO2601C4450,4.0,81,4716.0186,,
2025-10-27,0.2219178082191781,4450.0,put,75.30000000000001,4716.0186,0.02,0.0,IO2601P4450,13.0,81,4716.0186,,
2025-10-27,0.2219178082191781,4500.0,call,269.9,4716.0186,0.02,0.0,IO2601C4500,4.0,81,4716.0186,,
2025-10-27,0.2219178082191781,4500.0,put,93.4,4716.0186,0.02,0.0,IO2601P4500,113.0,81,4716.0186,,
2025-10-27,0.2219178082191781,4550.0,call,239.2,4716.0186,0.02,0.0,IO2601C4550,48.0,81,4716.0186,,
2025-10-27,0.2219178082191781,4550.0,put,113.19999999999999,4716.0186,0.02,0.0,IO2601P4550,16.0,81,4716.0186,,
2025-10-27,0.2219178082191781,4600.0,call,212.0,4716.0186,0.02,0.0,IO2601C4600,14.0,81,4716.0186,,
2025-10-27,0.2219178082191781,4600.0,put,132.10000000000002,4716.0186,0.02,0.0,IO2601P4600,40.0,81,4716.0186,,
2025-10-27,0.2219178082191781,4650.0,call,182.10000000000002,4716.0186,0.02,0.0,IO2601C4650,34.0,81,4716.0186,,
2025-10-27,0.2219178082191781,4650.0,put,153.8,4716.0186,0.02,0.0,IO2601P4650,13.0,81,4716.0186,,
2025-10-27,0.2219178082191781,4700.0,call,157.3,4716.0186,0.02,0.0,IO2601C4700,115.0,81,4716.0186,,
2025-10-27,0.2219178082191781,4700.0,put,184.7,4716.0186,0.02,0.0,IO2601P4700,9.0,81,4716.0186,,
2025-10-27,0.2219178082191781,4750.0,call,137.0,4716.0186,0.02,0.0,IO2601C4750,85.0,81,4716.0186,,
2025-10-27,0.2219178082191781,4750.0,put,209.2,4716.0186,0.02,0.0,IO2601P4750,3.0,81,4716.0186,,
2025-10-27,0.2219178082191781,4800.0,call,119.8,4716.0186,0.02,0.0,IO2601C4800,74.0,81,4716.0186,,
2025-10-27,0.2219178082191781,4800.0,put,236.6,4716.0186,0.02,0.0,IO2601P4800,5.0,81,4716.0186,,
2025-10-27,0.2219178082191781,4850.0,call,100.5,4716.0186,0.02,0.0,IO2601C4850,8.0,81,4716.0186,,
2025-10-27,0.2219178082191781,4850.0,put,373.20000000000005,4716.0186,0.02,0.0,IO2601P4850,0.0,81,4716.0186,,
2025-10-27,0.2219178082191781,4900.0,call,85.80000000000001,4716.0186,0.02,0.0,IO2601C4900,6.0,81,4716.0186,,
2025-10-27,0.2219178082191781,4900.0,put,354.79999999999995,4716.0186,0.02,0.0,IO2601P4900,0.0,81,4716.0186,,
2025-10-27,0.2219178082191781,4950.0,call,73.0,4716.0186,0.02,0.0,IO2601C4950,52.0,81,4716.0186,,
2025-10-27,0.2219178082191781,4950.0,put,345.4,4716.0186,0.02,0.0,IO2601P4950,3.0,81,4716.0186,,
2025-10-27,0.2219178082191781,5000.0,call,63.900000000000006,4716.0186,0.02,0.0,IO2601C5000,143.0,81,4716.0186,,
2025-10-27,0.2219178082191781,5000.0,put,433.5,4716.0186,0.02,0.0,IO2601P5000,0.0,81,4716.0186,,
2025-10-27,0.2219178082191781,5100.0,call,49.0,4716.0186,0.02,0.0,IO2601C5100,169.0,81,4716.0186,,
2025-10-27,0.2219178082191781,5100.0,put,551.0,4716.0186,0.02,0.0,IO2601P5100,0.0,81,4716.0186,,
2025-10-27,0.2219178082191781,5200.0,call,37.9,4716.0186,0.02,0.0,IO2601C5200,39.0,81,4716.0186,,
2025-10-27,0.2219178082191781,5200.0,put,596.6,4716.0186,0.02,0.0,IO2601P5200,0.0,81,4716.0186,,
2025-10-27,0.39452054794520547,3200.0,call,1458.5,4716.0186,0.02,0.0,IO2603C3200,3.0,144,4716.0186,,
2025-10-27,0.39452054794520547,3200.0,put,5.0,4716.0186,0.02,0.0,IO2603P3200,181.0,144,4716.0186,,
2025-10-27,0.39452054794520547,3300.0,call,1350.3,4716.0186,0.02,0.0,IO2603C3300,10.0,144,4716.0186,,
2025-10-27,0.39452054794520547,3300.0,put,6.3,4716.0186,0.02,0.0,IO2603P3300,18.0,144,4716.0186,,
2025-10-27,0.39452054794520547,3400.0,call,1261.0,4716.0186,0.02,0.0,IO2603C3400,5.0,144,4716.0186,,
2025-10-27,0.39452054794520547,3400.0,put,7.8,4716.0186,0.02,0.0,IO2603P3400,46.0,144,4716.0186,,
2025-10-27,0.39452054794520547,3500.0,call,1167.5,4716.0186,0.02,0.0,IO2603C3500,17.0,144,4716.0186,,
2025-10-27,0.39452054794520547,3500.0,put,9.7,4716.0186,0.02,0.0,IO2603P3500,51.0,144,4716.0186,,
2025-10-27,0.39452054794520547,3600.0,call,1054.5,4716.0186,0.02,0.0,IO2603C3600,15.0,144,4716.0186,,
2025-10-27,0.39452054794520547,3600.0,put,12.2,4716.0186,0.02,0.0,IO2603P3600,36.0,144,4716.0186,,
2025-10-27,0.39452054794520547,3700.0,call,919.9000000000001,4716.0186,0.02,0.0,IO2603C3700,0.0,144,4716.0186,,
2025-10-27,0.39452054794520547,3700.0,put,16.200000000000003,4716.0186,0.02,0.0,IO2603P3700,10.0,144,4716.0186,,
2025-10-27,0.39452054794520547,3800.0,call,862.6,4716.0186,0.02,0.0,IO2603C3800,16.0,144,4716.0186,,
2025-10-27,0.39452054794520547,3800.0,put,21.4,4716.0186,0.02,0.0,IO2603P3800,161.0,144,4716.0186,,
2025-10-27,0.39452054794520547,3900.0,call,770.4,4716.0186,0.02,0.0,IO2603C3900,1.0,144,4716.0186,,
2025-10-27,0.39452054794520547,3900.0,put,27.2,4716.0186,0.02,0.0,IO2603P3900,83.0,144,4716.0186,,
2025-10-27,0.39452054794520547,4000.0,call,701.9,4716.0186,0.02,0.0,IO2603C4000,13.0,144,4716.0186,,
2025-10-27,0.39452054794520547,4000.0,put,39.0,4716.0186,0.02,0.0,IO2603P4000,91.0,144,4716.0186,,
2025-10-27,0.39452054794520547,4100.0,call,610.9,4716.0186,0.02,0.0,IO2603C4100,28.0,144,4716.0186,,
2025-10-27,0.39452054794520547,4100.0,put,52.1,4716.0186,0.02,0.0,IO2603P4100,67.0,144,4716.0186,,
2025-10-27,0.39452054794520547,4200.0,call,525.8,4716.0186,0.02,0.0,IO2603C4200,38.0,144,4716.0186,,
2025-10-27,0.39452054794520547,4200.0,put,67.9,4716.0186,0.02,0.0,IO2603P4200,88.0,144,4716.0186,,
2025-10-27,0.39452054794520547,4300.0,call,448.8,4716.0186,0.02,0.0,IO2603C4300,30.0,144,4716.0186,,
2025-10-27,0.39452054794520547,4300.0,put,91.5,4716.0186,0.02,0.0,IO2603P4300,52.0,144,4716.0186,,
2025-10-27,0.39452054794520547,4400.0,call,381.5,4716.0186,0.02,0.0,IO2603C4400,125.0,144,4716.0186,,
2025-10-27,0.39452054794520547,4400.0,put,120.5,4716.0186,0.02,0.0,IO2603P4400,94.0,144,4716.0186,,
2025-10-27,0.39452054794520547,4500.0,call,321.0,4716.0186,0.02,0.0,IO2603C4500,101.0,144,4716.0186,,
2025-10-27,0.39452054794520547,4500.0,put,156.7,4716.0186,0.02,0.0,IO2603P4500,17.0,144,4716.0186,,
2025-10-27,0.39452054794520547,4600.0,call,264.7,4716.0186,0.02,0.0,IO2603C4600,109.0,144,4716.0186,,
2025-10-27,0.39452054794520547,4600.0,put,199.1,4716.0186,0.02,0.0,IO2603P4600,46.0,144,4716.0186,,
2025-10-27,0.39452054794520547,4700.0,call,216.5,4716.0186,0.02,0.0,IO2603C4700,167.0,144,4716.0186,,
2025-10-27,0.39452054794520547,4700.0,put,249.89999999999998,4716.0186,0.02,0.0,IO2603P4700,82.0,144,4716.0186,,
2025-10-27,0.39452054794520547,4800.0,call,179.6,4716.0186,0.02,0.0,IO2603C4800,119.0,144,4716.0186,,
2025-10-27,0.39452054794520547,4800.0,put,311.9,4716.0186,0.02,0.0,IO2603P4800,13.0,144,4716.0186,,
2025-10-27,0.39452054794520547,4900.0,call,144.0,4716.0186,0.02,0.0,IO2603C4900,131.0,144,4716.0186,,
2025-10-27,0.39452054794520547,4900.0,put,379.3,4716.0186,0.02,0.0,IO2603P4900,6.0,144,4716.0186,,
2025-10-27,0.39452054794520547,5000.0,call,120.2,4716.0186,0.02,0.0,IO2603C5000,205.0,144,4716.0186,,
2025-10-27,0.39452054794520547,5000.0,put,446.1,4716.0186,0.02,0.0,IO2603P5000,3.0,144,4716.0186,,
2025-10-27,0.39452054794520547,5200.0,call,79.5,4716.0186,0.02,0.0,IO2603C5200,880.0,144,4716.0186,,
2025-10-27,0.39452054794520547,5200.0,put,610.3,4716.0186,0.02,0.0,IO2603P5200,12.0,144,4716.0186,,
2025-10-27,0.6520547945205479,3400.0,call,1240.8,4716.0186,0.02,0.0,IO2606C3400,6.0,238,4716.0186,,
2025-10-27,0.6520547945205479,3400.0,put,19.6,4716.0186,0.02,0.0,IO2606P3400,108.0,238,4716.0186,,
2025-10-27,0.6520547945205479,3500.0,call,1149.6999999999998,4716.0186,0.02,0.0,IO2606C3500,14.0,238,4716.0186,,
2025-10-27,0.6520547945205479,3500.0,put,24.9,4716.0186,0.02,0.0,IO2606P3500,45.0,238,4716.0186,,
2025-10-27,0.6520547945205479,3600.0,call,1070.0,4716.0186,0.02,0.0,IO2606C3600,1.0,238,4716.0186,,
2025-10-27,0.6520547945205479,3600.0,put,30.4,4716.0186,0.02,0.0,IO2606P3600,31.0,238,4716.0186,,
2025-10-27,0.6520547945205479,3700.0,call,877.1,4716.0186,0.02,0.0,IO2606C3700,0.0,238,4716.0186,,
2025-10-27,0.6520547945205479,3700.0,put,38.900000000000006,4716.0186,0.02,0.0,IO2606P3700,10.0,238,4716.0186,,
2025-10-27,0.6520547945205479,3800.0,call,823.6,4716.0186,0.02,0.0,IO2606C3800,0.0,238,4716.0186,,
2025-10-27,0.6520547945205479,3800.0,put,48.8,4716.0186,0.02,0.0,IO2606P3800,34.0,238,4716.0186,,
2025-10-27,0.6520547945205479,3900.0,call,781.9,4716.0186,0.02,0.0,IO2606C3900,7.0,238,4716.0186,,
2025-10-27,0.6520547945205479,3900.0,put,61.7,4716.0186,0.02,0.0,IO2606P3900,100.0,238,4716.0186,,
2025-10-27,0.6520547945205479,4000.0,call,668.8,4716.0186,0.02,0.0,IO2606C4000,0.0,238,4716.0186,,
2025-10-27,0.6520547945205479,4000.0,put,77.6,4716.0186,0.02,0.0,IO2606P4000,54.0,238,4716.0186,,
2025-10-27,0.6520547945205479,4100.0,call,624.2,4716.0186,0.02,0.0,IO2606C4100,2.0,238,4716.0186,,
2025-10-27,0.6520547945205479,4100.0,put,100.0,4716.0186,0.02,0.0,IO2606P4100,59.0,238,4716.0186,,
2025-10-27,0.6520547945205479,4200.0,call,549.0,4716.0186,0.02,0.0,IO2606C4200,2.0,238,4716.0186,,
2025-10-27,0.6520547945205479,4200.0,put,123.5,4716.0186,0.02,0.0,IO2606P4200,83.0,238,4716.0186,,
2025-10-27,0.6520547945205479,4300.0,call,492.1,4716.0186,0.02,0.0,IO2606C4300,14.0,238,4716.0186,,
2025-10-27,0.6520547945205479,4300.0,put,155.0,4716.0186,0.02,0.0,IO2606P4300,19.0,238,4716.0186,,
2025-10-27,0.6520547945205479,4400.0,call,425.5,4716.0186,0.02,0.0,IO2606C4400,41.0,238,4716.0186,,
2025-10-27,0.6520547945205479,4400.0,put,192.3,4716.0186,0.02,0.0,IO2606P4400,21.0,238,4716.0186,,
2025-10-27,0.6520547945205479,4500.0,call,369.6,4716.0186,0.02,0.0,IO2606C4500,92.0,238,4716.0186,,
2025-10-27,0.6520547945205479,4500.0,put,233.5,4716.0186,0.02,0.0,IO2606P4500,23.0,238,4716.0186,,
2025-10-27,0.6520547945205479,4600.0,call,317.1,4716.0186,0.02,0.0,IO2606C4600,50.0,238,4716.0186,,
2025-10-27,0.6520547945205479,4600.0,put,280.6,4716.0186,0.02,0.0,IO2606P4600,24.0,238,4716.0186,,
2025-10-27,0.6520547945205479,4700.0,call,272.7,4716.0186,0.02,0.0,IO2606C4700,25.0,238,4716.0186,,
2025-10-27,0.6520547945205479,4700.0,put,332.7,4716.0186,0.02,0.0,IO2606P4700,7.0,238,4716.0186,,
2025-10-27,0.6520547945205479,4800.0,call,236.0,4716.0186,0.02,0.0,IO2606C4800,1.0,238,4716.0186,,
2025-10-27,0.6520547945205479,4800.0,put,389.0,4716.0186,0.02,0.0,IO2606P4800,21.0,238,4716.0186,,
2025-10-27,0.6520547945205479,4900.0,call,191.8,4716.0186,0.02,0.0,IO2606C4900,1.0,238,4716.0186,,
2025-10-27,0.6520547945205479,4900.0,put,457.4,4716.0186,0.02,0.0,IO2606P4900,17.0,238,4716.0186,,
2025-10-27,0.6520547945205479,5000.0,call,167.6,4716.0186,0.02,0.0,IO2606C5000,157.0,238,4716.0186,,
2025-10-27,0.6520547945205479,5000.0,put,528.4000000000001,4716.0186,0.02,0.0,IO2606P5000,5.0,238,4716.0186,,
2025-10-27,0.6520547945205479,5200.0,call,123.69999999999999,4716.0186,0.02,0.0,IO2606C5200,70.0,238,4716.0186,,
2025-10-27,0.6520547945205479,5200.0,put,681.7,4716.0186,0.02,0.0,IO2606P5200,7.0,238,4716.0186,,
2025-10-27,0.8931506849315068,4000.0,call,732.4,4716.0186,0.02,0.0,IO2609C4000,4.0,326,4716.0186,,
2025-10-27,0.8931506849315068,4000.0,put,126.5,4716.0186,0.02,0.0,IO2609P4000,60.0,326,4716.0186,,
2025-10-27,0.8931506849315068,4100.0,call,656.6,4716.0186,0.02,0.0,IO2609C4100,1.0,326,4716.0186,,
2025-10-27,0.8931506849315068,4100.0,put,151.1,4716.0186,0.02,0.0,IO2609P4100,33.0,326,4716.0186,,
2025-10-27,0.8931506849315068,4200.0,call,553.0,4716.0186,0.02,0.0,IO2609C4200,0.0,326,4716.0186,,
2025-10-27,0.8931506849315068,4200.0,put,179.89999999999998,4716.0186,0.02,0.0,IO2609P4200,11.0,326,4716.0186,,
2025-10-27,0.8931506849315068,4300.0,call,484.3,4716.0186,0.02,0.0,IO2609C4300,0.0,326,4716.0186,,
2025-10-27,0.8931506849315068,4300.0,put,211.5,4716.0186,0.02,0.0,IO2609P4300,60.0,326,4716.0186,,
2025-10-27,0.8931506849315068,4400.0,call,439.29999999999995,4716.0186,0.02,0.0,IO2609C4400,0.0,326,4716.0186,,
2025-10-27,0.8931506849315068,4400.0,put,247.0,4716.0186,0.02,0.0,IO2609P4400,31.0,326,4716.0186,,
2025-10-27,0.8931506849315068,4500.0,call,419.7,4716.0186,0.02,0.0,IO2609C4500,33.0,326,4716.0186,,
2025-10-27,0.8931506849315068,4500.0,put,298.9,4716.0186,0.02,0.0,IO2609P4500,8.0,326,4716.0186,,
2025-10-27,0.8931506849315068,4600.0,call,365.6,4716.0186,0.02,0.0,IO2609C4600,10.0,326,4716.0186,,
2025-10-27,0.8931506849315068,4600.0,put,347.8,4716.0186,0.02,0.0,IO2609P4600,5.0,326,4716.0186,,
2025-10-27,0.8931506849315068,4700.0,call,319.9,4716.0186,0.02,0.0,IO2609C4700,8.0,326,4716.0186,,
2025-10-27,0.8931506849315068,4700.0,put,400.2,4716.0186,0.02,0.0,IO2609P4700,3.0,326,4716.0186,,
2025-10-27,0.8931506849315068,4800.0,call,280.3,4716.0186,0.02,0.0,IO2609C4800,5.0,326,4716.0186,,
2025-10-27,0.8931506849315068,4800.0,put,454.1,4716.0186,0.02,0.0,IO2609P4800,9.0,326,4716.0186,,
2025-10-27,0.8931506849315068,4900.0,call,246.1,4716.0186,0.02,0.0,IO2609C4900,66.0,326,4716.0186,,
2025-10-27,0.8931506849315068,4900.0,put,520.5,4716.0186,0.02,0.0,IO2609P4900,54.0,326,4716.0186,,
2025-10-27,0.8931506849315068,5000.0,call,223.7,4716.0186,0.02,0.0,IO2609C5000,43.0,326,4716.0186,,
2025-10-27,0.8931506849315068,5000.0,put,593.4,4716.0186,0.02,0.0,IO2609P5000,20.0,326,4716.0186,,
2025-10-27,0.8931506849315068,5200.0,call,175.7,4716.0186,0.02,0.0,IO2609C5200,41.0,326,4716.0186,,
2025-10-27,0.8931506849315068,5200.0,put,739.7,4716.0186,0.02,0.0,IO2609P5200,11.0,326,4716.0186,,
2025-10-28,0.2191780821917808,4050.0,call,628.6,4691.973,0.02,0.0,IO2601C4050,3.0,80,4691.973,,
2025-10-28,0.2191780821917808,4050.0,put,16.8,4691.973,0.02,0.0,IO2601P4050,11.0,80,4691.973,,
2025-10-28,0.2191780821917808,4100.0,call,582.4,4691.973,0.02,0.0,IO2601C4100,13.0,80,4691.973,,
2025-10-28,0.2191780821917808,4100.0,put,20.200000000000003,4691.973,0.02,0.0,IO2601P4100,38.0,80,4691.973,,
2025-10-28,0.2191780821917808,4150.0,call,470.5,4691.973,0.02,0.0,IO2601C4150,0.0,80,4691.973,,
2025-10-28,0.2191780821917808,4150.0,put,24.0,4691.973,0.02,0.0,IO2601P4150,2.0,80,4691.973,,
2025-10-28,0.2191780821917808,4200.0,call,479.5,4691.973,0.02,0.0,IO2601C4200,0.0,80,4691.973,,
2025-10-28,0.2191780821917808,4200.0,put,28.6,4691.973,0.02,0.0,IO2601P4200,6.0,80,4691.973,,
2025-10-28,0.2191780821917808,4250.0,call,455.4,4691.973,0.02,0.0,IO2601C4250,10.0,80,4691.973,,
2025-10-28,0.2191780821917808,4250.0,put,34.5,4691.973,0.02,0.0,IO2601P4250,19.0,80,4691.973,,
2025-10-28,0.2191780821917808,4300.0,call,413.6,4691.973,0.02,0.0,IO2601C4300,1.0,80,4691.973,,
2025-10-28,0.2191780821917808,4300.0,put,43.5,4691.973,0.02,0.0,IO2601P4300,38.0,80,4691.973,,
2025-10-28,0.2191780821917808,4350.0,call,374.2,4691.973,0.02,0.0,IO2601C4350,0.0,80,4691.973,,
2025-10-28,0.2191780821917808,4350.0,put,51.4,4691.973,0.02,0.0,IO2601P4350,25.0,80,4691.973,,
2025-10-28,0.2191780821917808,4400.0,call,346.0,4691.973,0.02,0.0,IO2601C4400,1.0,80,4691.973,,
2025-10-28,0.2191780821917808,4400.0,put,62.3,4691.973,0.02,0.0,IO2601P4400,85.0,80,4691.973,,
2025-10-28,0.2191780821917808,4450.0,call,312.7,4691.973,0.02,0.0,IO2601C4450,12.0,80,4691.973,,
2025-10-28,0.2191780821917808,4450.0,put,73.1,4691.973,0.02,0.0,IO2601P4450,6.0,80,4691.973,,
2025-10-28,0.2191780821917808,4500.0,call,269.7,4691.973,0.02,0.0,IO2601C4500,13.0,80,4691.973,,
2025-10-28,0.2191780821917808,4500.0,put,91.9,4691.973,0.02,0.0,IO2601P4500,31.0,80,4691.973,,
2025-10-28,0.2191780821917808,4550.0,call,233.8,4691.973,0.02,0.0,IO2601C4550,15.0,80,4691.973,,
2025-10-28,0.2191780821917808,4550.0,put,112.0,4691.973,0.02,0.0,IO2601P4550,24.0,80,4691.973,,
2025-10-28,0.2191780821917808,4600.0,call,207.3,4691.973,0.02,0.0,IO2601C4600,18.0,80,4691.973,,
2025-10-28,0.2191780821917808,4600.0,put,133.0,4691.973,0.02,0.0,IO2601P4600,4.0,80,4691.973,,
2025-10-28,0.2191780821917808,4650.0,call,184.0,4691.973,0.02,0.0,IO2601C4650,8.0,80,4691.973,,
2025-10-28,0.2191780821917808,4650.0,put,156.2,4691.973,0.02,0.0,IO2601P4650,18.0,80,4691.973,,
2025-10-28,0.2191780821917808,4700.0,call,150.0,4691.973,0.02,0.0,IO2601C4700,2.0,80,4691.973,,
2025-10-28,0.2191780821917808,4700.0,put,180.1,4691.973,0.02,0.0,IO2601P4700,5.0,80,4691.973,,
2025-10-28,0.2191780821917808,4750.0,call,128.9,4691.973,0.02,0.0,IO2601C4750,3.0,80,4691.973,,
2025-10-28,0.2191780821917808,4750.0,put,203.2,4691.973,0.02,0.0,IO2601P4750,4.0,80,4691.973,,
2025-10-28,0.2191780821917808,4800.0,call,117.9,4691.973,0.02,0.0,IO2601C4800,0.0,80,4691.973,,
2025-10-28,0.2191780821917808,4800.0,put,241.3,4691.973,0.02,0.0,IO2601P4800,2.0,80,4691.973,,
2025-10-28,0.2191780821917808,4850.0,call,100.6,4691.973,0.02,0.0,IO2601C4850,0.0,80,4691.973,,
2025-10-28,0.2191780821917808,4850.0,put,352.4,4691.973,0.02,0.0,IO2601P4850,0.0,80,4691.973,,
2025-10-28,0.2191780821917808,4900.0,call,85.0,4691.973,0.02,0.0,IO2601C4900,11.0,80,4691.973,,
2025-10-28,0.2191780821917808,4900.0,put,334.1,4691.973,0.02,0.0,IO2601P4900,0.0,80,4691.973,,
2025-10-28,0.2191780821917808,4950.0,call,67.8,4691.973,0.02,0.0,IO2601C4950,2.0,80,4691.973,,
2025-10-28,0.2191780821917808,4950.0,put,344.5,4691.973,0.02,0.0,IO2601P4950,0.0,80,4691.973,,
2025-10-28,0.2191780821917808,5000.0,call,61.2,4691.973,0.02,0.0,IO2601C5000,76.0,80,4691.973,,
2025-10-28,0.2191780821917808,5000.0,put,412.2,4691.973,0.02,0.0,IO2601P5000,0.0,80,4691.973,,
2025-10-28,0.2191780821917808,5100.0,call,45.7,4691.973,0.02,0.0,IO2601C5100,28.0,80,4691.973,,
2025-10-28,0.2191780821917808,5100.0,put,528.8,4691.973,0.02,0.0,IO2601P5100,0.0,80,4691.973,,
2025-10-28,0.2191780821917808,5200.0,call,33.8,4691.973,0.02,0.0,IO2601C5200,21.0,80,4691.973,,
2025-10-28,0.2191780821917808,5200.0,put,575.5,4691.973,0.02,0.0,IO2601P5200,0.0,80,4691.973,,
2025-10-28,0.3917808219178082,3200.0,call,1456.0,4691.973,0.02,0.0,IO2603C3200,1.0,143,4691.973,,
2025-10-28,0.3917808219178082,3200.0,put,4.6,4691.973,0.02,0.0,IO2603P3200,61.0,143,4691.973,,
2025-10-28,0.3917808219178082,3300.0,call,1354.5,4691.973,0.02,0.0,IO2603C3300,0.0,143,4691.973,,
2025-10-28,0.3917808219178082,3300.0,put,5.4,4691.973,0.02,0.0,IO2603P3300,1.0,143,4691.973,,
2025-10-28,0.3917808219178082,3400.0,call,1257.9,4691.973,0.02,0.0,IO2603C3400,0.0,143,4691.973,,
2025-10-28,0.3917808219178082,3400.0,put,6.8,4691.973,0.02,0.0,IO2603P3400,47.0,143,4691.973,,
2025-10-28,0.3917808219178082,3500.0,call,1150.6,4691.973,0.02,0.0,IO2603C3500,13.0,143,4691.973,,
2025-10-28,0.3917808219178082,3500.0,put,8.899999999999999,4691.973,0.02,0.0,IO2603P3500,21.0,143,4691.973,,
2025-10-28,0.3917808219178082,3600.0,call,1089.0,4691.973,0.02,0.0,IO2603C3600,1.0,143,4691.973,,
2025-10-28,0.3917808219178082,3600.0,put,10.8,4691.973,0.02,0.0,IO2603P3600,39.0,143,4691.973,,
2025-10-28,0.3917808219178082,3700.0,call,996.6,4691.973,0.02,0.0,IO2603C3700,3.0,143,4691.973,,
2025-10-28,0.3917808219178082,3700.0,put,14.8,4691.973,0.02,0.0,IO2603P3700,12.0,143,4691.973,,
2025-10-28,0.3917808219178082,3800.0,call,910.8,4691.973,0.02,0.0,IO2603C3800,1.0,143,4691.973,,
2025-10-28,0.3917808219178082,3800.0,put,20.0,4691.973,0.02,0.0,IO2603P3800,210.0,143,4691.973,,
2025-10-28,0.3917808219178082,3900.0,call,800.0,4691.973,0.02,0.0,IO2603C3900,6.0,143,4691.973,,
2025-10-28,0.3917808219178082,3900.0,put,26.4,4691.973,0.02,0.0,IO2603P3900,33.0,143,4691.973,,
2025-10-28,0.3917808219178082,4000.0,call,703.4000000000001,4691.973,0.02,0.0,IO2603C4000,19.0,143,4691.973,,
2025-10-28,0.3917808219178082,4000.0,put,36.400000000000006,4691.973,0.02,0.0,IO2603P4000,34.0,143,4691.973,,
2025-10-28,0.3917808219178082,4100.0,call,607.9,4691.973,0.02,0.0,IO2603C4100,13.0,143,4691.973,,
2025-10-28,0.3917808219178082,4100.0,put,49.2,4691.973,0.02,0.0,IO2603P4100,72.0,143,4691.973,,
2025-10-28,0.3917808219178082,4200.0,call,520.7,4691.973,0.02,0.0,IO2603C4200,9.0,143,4691.973,,
2025-10-28,0.3917808219178082,4200.0,put,65.19999999999999,4691.973,0.02,0.0,IO2603P4200,60.0,143,4691.973,,
2025-10-28,0.3917808219178082,4300.0,call,453.6,4691.973,0.02,0.0,IO2603C4300,29.0,143,4691.973,,
2025-10-28,0.3917808219178082,4300.0,put,88.6,4691.973,0.02,0.0,IO2603P4300,51.0,143,4691.973,,
2025-10-28,0.3917808219178082,4400.0,call,377.5,4691.973,0.02,0.0,IO2603C4400,84.0,143,4691.973,,
2025-10-28,0.3917808219178082,4400.0,put,117.3,4691.973,0.02,0.0,IO2603P4400,83.0,143,4691.973,,
2025-10-28,0.3917808219178082,4500.0,call,313.8,4691.973,0.02,0.0,IO2603C4500,67.0,143,4691.973,,
2025-10-28,0.3917808219178082,4500.0,put,152.8,4691.973,0.02,0.0,IO2603P4500,69.0,143,4691.973,,
2025-10-28,0.3917808219178082,4600.0,call,258.0,4691.973,0.02,0.0,IO2603C4600,76.0,143,4691.973,,
2025-10-28,0.3917808219178082,4600.0,put,196.3,4691.973,0.02,0.0,IO2603P4600,26.0,143,4691.973,,
2025-10-28,0.3917808219178082,4700.0,call,211.5,4691.973,0.02,0.0,IO2603C4700,46.0,143,4691.973,,
2025-10-28,0.3917808219178082,4700.0,put,249.2,4691.973,0.02,0.0,IO2603P4700,37.0,143,4691.973,,
2025-10-28,0.3917808219178082,4800.0,call,171.3,4691.973,0.02,0.0,IO2603C4800,31.0,143,4691.973,,
2025-10-28,0.3917808219178082,4800.0,put,311.2,4691.973,0.02,0.0,IO2603P4800,7.0,143,4691.973,,
2025-10-28,0.3917808219178082,4900.0,call,140.10000000000002,4691.973,0.02,0.0,IO2603C4900,148.0,143,4691.973,,
2025-10-28,0.3917808219178082,4900.0,put,372.8,4691.973,0.02,0.0,IO2603P4900,0.0,143,4691.973,,
2025-10-28,0.3917808219178082,5000.0,call,111.1,4691.973,0.02,0.0,IO2603C5000,169.0,143,4691.973,,
2025-10-28,0.3917808219178082,5000.0,put,455.0,4691.973,0.02,0.0,IO2603P5000,6.0,143,4691.973,,
2025-10-28,0.3917808219178082,5200.0,call,74.0,4691.973,0.02,0.0,IO2603C5200,353.0,143,4691.973,,
2025-10-28,0.3917808219178082,5200.0,put,606.5,4691.973,0.02,0.0,IO2603P5200,10.0,143,4691.973,,
2025-10-28,0.6493150684931507,3400.0,call,1235.7,4691.973,0.02,0.0,IO2606C3400,4.0,237,4691.973,,
2025-10-28,0.6493150684931507,3400.0,put,19.1,4691.973,0.02,0.0,IO2606P3400,37.0,237,4691.973,,
2025-10-28,0.6493150684931507,3500.0,call,1135.4,4691.973,0.02,0.0,IO2606C3500,11.0,237,4691.973,,
2025-10-28,0.6493150684931507,3500.0,put,25.1,4691.973,0.02,0.0,IO2606P3500,30.0,237,4691.973,,
2025-10-28,0.6493150684931507,3600.0,call,1061.9,4691.973,0.02,0.0,IO2606C3600,2.0,237,4691.973,,
2025-10-28,0.6493150684931507,3600.0,put,30.6,4691.973,0.02,0.0,IO2606P3600,25.0,237,4691.973,,
